ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_089378,2025-09-06 02:24:56,CUST_08189,non_profit,email,api_integration,account_access,low,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,49.13,0,neutral,0,1,api_client,APAC
TCKT_089381,2025-09-08 01:10:59,CUST_05520,education,phone_transcript,billing,bug,low,in_progress,standard,The page keeps crashing whenever I try to open the billing section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,ios,APAC
TCKT_089394,2025-09-25 03:25:41,CUST_02856,enterprise,phone_transcript,analytics_dashboard,other,low,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,41.24,0,negative,0,1,desktop_app,MEA
TCKT_089429,2025-09-29 16:16:07,CUST_05250,non_profit,phone_transcript,mobile_app,performance,medium,resolved,gold,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,36.39,0,negative,3,0,android,APAC
TCKT_089468,2025-09-07 23:20:20,CUST_03044,small_business,web_form,data_export,performance,urgent,on_hold,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. This has been escalated to our on-call team for immediate attention.,,,0,very_negative,2,0,ios,APAC
TCKT_089525,2025-09-09 01:39:10,CUST_04741,education,web_form,login_auth,performance,medium,resolved,gold,The login auth page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,12.65,0,negative,0,0,desktop_app,EU
TCKT_089852,2025-09-18 09:39:47,CUST_02483,enterprise,email,api_integration,account_access,medium,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,31.25,0,very_negative,2,1,api_client,LATAM
TCKT_089884,2025-09-16 07:55:58,CUST_04207,education,in_app,mobile_app,account_access,medium,closed_no_action,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,43.11,0,very_negative,2,0,android,LATAM
TCKT_089899,2025-09-06 19:30:24,CUST_09415,individual,in_app,mobile_app,account_access,low,resolved,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,51.75,0,neutral,0,1,desktop_app,LATAM
TCKT_089907,2025-09-08 05:35:24,CUST_06178,enterprise,web_form,notifications,how_to,medium,on_hold,standard,I need help setting up notifications for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,ios,LATAM
TCKT_089919,2025-09-06 22:18:34,CUST_07945,non_profit,phone_transcript,mobile_app,how_to,medium,open,standard,Can you explain how to configure mobile app properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,web,
TCKT_089967,2025-09-15 12:04:47,CUST_08932,education,phone_transcript,data_export,performance,medium,resolved,platinum,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,11.06,1,negative,2,0,android,EU
TCKT_089978,2025-09-25 20:41:49,CUST_05386,small_business,chat,data_export,feature_request,low,resolved,gold,Our team needs more advanced options for data export.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,25.2,0,very_positive,0,0,ios,APAC
TCKT_090041,2025-09-22 07:15:39,CUST_04626,non_profit,chat,notifications,other,high,closed_no_action,gold,I have a general question about my account.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,147.57,0,neutral,0,0,web,MEA
TCKT_090244,2025-09-22 19:12:11,CUST_04598,education,in_app,login_auth,how_to,low,closed_no_action,gold,I need help setting up login auth for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,195.6,0,positive,0,1,api_client,EU
TCKT_090313,2025-09-28 19:50:44,CUST_07683,enterprise,web_form,analytics_dashboard,bug,low,open,gold,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,0,0,desktop_app,LATAM
TCKT_090391,2025-09-18 01:34:31,CUST_08581,enterprise,in_app,notifications,performance,medium,in_progress,gold,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,ios,EU
TCKT_090435,2025-09-07 09:43:23,CUST_04018,education,email,mobile_app,feature_request,urgent,resolved,gold,Can you add an option to customize mobile app?,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,Captured the request and added it to the product backlog.,1.32,0,positive,5,0,api_client,LATAM
TCKT_090482,2025-09-15 04:15:49,CUST_08993,small_business,web_form,analytics_dashboard,bug,medium,resolved,standard,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,30.23,0,neutral,4,1,desktop_app,MEA
TCKT_090501,2025-09-21 05:38:16,CUST_05065,individual,chat,mobile_app,other,medium,on_hold,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,0,android,APAC
TCKT_090548,2025-09-22 14:46:30,CUST_09336,enterprise,in_app,api_integration,feature_request,low,resolved,gold,Can you add an option to customize api integration?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,64.81,0,neutral,3,0,ios,APAC
TCKT_090551,2025-09-01 07:43:37,CUST_06455,small_business,web_form,data_export,account_access,medium,in_progress,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,desktop_app,APAC
TCKT_090589,2025-09-29 14:28:16,CUST_00223,enterprise,web_form,data_export,other,medium,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,40.33,0,neutral,4,0,desktop_app,APAC
TCKT_090597,2025-09-24 18:05:13,CUST_05900,non_profit,email,notifications,performance,low,open,standard,The notifications page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,negative,2,1,desktop_app,MEA
TCKT_090697,2025-09-05 07:25:18,CUST_01998,small_business,chat,mobile_app,security_concern,low,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",28.85,0,very_positive,5,0,android,
TCKT_090702,2025-09-18 13:59:57,CUST_00867,enterprise,email,mobile_app,performance,low,on_hold,standard,The mobile app page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,1,desktop_app,MEA
TCKT_090719,2025-09-21 04:07:48,CUST_09235,enterprise,chat,api_integration,billing_problem,low,open,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,negative,2,0,api_client,MEA
TCKT_090729,2025-09-08 16:33:20,CUST_01720,small_business,chat,analytics_dashboard,billing_problem,low,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,34.85,0,positive,4,0,web,EU
TCKT_090759,2025-09-23 15:52:13,CUST_01459,small_business,phone_transcript,mobile_app,other,urgent,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. This has been escalated to our on-call team for immediate attention.,Provided general guidance and confirmed the issue was resolved.,3.93,1,very_negative,0,0,desktop_app,
